Period,Altman Z-Score,Springate Score,Ohlson O-score,Zmijewski Score
499,32.72309113,20.86546279,-4.860745967,-7.914557671
500,18.87971871,16.72604324,-4.794565086,-7.906737238
501,22.75034793,27.4184947,-4.720739843,-7.893043759
502,24.72786156,40.15048214,-4.77772425,-7.950423011
503,32.3729077,33.495788,-4.879223342,-7.924070355
504,121.8040536,53.72304971,-4.859190516,-7.843639104
505,35.96522521,37.5734706,-4.781205259,-7.927305508
506,120.8726361,27.73268741,-4.960066989,-7.983658491
507,16.93759287,24.4384309,-4.727308191,-7.897626077
508,31.1946827,44.90214864,-4.789972423,-7.870785004
509,67.0328725,73.31559739,-4.816450137,-7.908009073
510,97.73258538,30.43751486,-4.985669346,-7.891203473
511,51.85121582,31.09670415,-4.783211294,-7.741738331
512,55.33839834,17.7617654,-4.95012576,-8.065110812
513,17.20363987,18.92831172,-4.825139305,-7.910332163
514,25.95779329,43.40105271,-4.68637926,-7.770704379
515,29.0987964,15.81372194,-4.9439141,-8.01208653
516,28.36405574,9.81396945,-4.975305448,-8.182824742
517,21.13612768,21.45345054,-4.785353069,-7.958711649
518,64.32519324,16.04591747,-5.000503723,-7.993673111
519,187.0390996,515.634498,-4.947795777,-7.990695221
520,17.94349686,21.60252739,-4.751939477,-7.920789958
521,47.07799003,21.40269721,-4.909650261,-7.865530348
522,84.05498083,22.10944373,-5.052379182,-8.054601396
523,39.16684099,48.58290252,-4.886285801,-7.954010911
524,9.839395303,15.03887521,-4.567621949,-7.813090275
525,21.95202192,30.88038067,-4.873535734,-8.012043518
526,11.99740649,36.60356743,-4.372844282,-7.553358149
527,10.33845778,29.95954081,-4.500806191,-7.757105995
528,18.40389674,69.65022737,-4.385895456,-7.538332572
529,34.11649945,63.29484576,-4.783637406,-7.941598421
530,18.58601099,30.42691138,-4.711956171,-7.872960088
531,84.03958706,123.5752949,-4.893001018,-7.922608479
532,15.49237886,19.54915919,-4.614351373,-7.719273722
533,11.7728845,26.5494466,-4.49948817,-7.752852762
534,110.6870875,414.9930809,-4.75509504,-7.862546172
535,63.89630511,92.07351426,-4.812648843,-7.930992435
536,13.36064202,26.47382083,-4.440281573,-7.594956609
537,67.62553329,229.4928158,-4.705501181,-7.903432782
538,97.68906669,62.05015102,-4.961986497,-7.80043917
539,63.71534294,55.39917661,-4.885154237,-7.988493288
540,68.69534161,198.4418115,-4.90607766,-7.932548762
541,57.57856967,63.92491739,-4.800885438,-7.90139854
542,27.49673606,83.74288542,-4.663639399,-7.826759288
543,23.1017439,37.18742375,-4.774208649,-7.855641814
544,75.84187477,29.5042025,-5.002867309,-7.937856159
545,37.75390278,59.92582105,-4.723904679,-7.909152666
546,14.22712599,14.22261497,-4.500518967,-7.638945088
547,50.83636603,37.75653438,-4.813846792,-7.922822479
548,193.9252232,29.9476576,-4.949146401,-7.87721253
549,25.59049785,28.35592886,-4.859034275,-7.945089881
550,37.75105648,21.0469273,-4.857326367,-7.922423793
551,19.3566585,16.4815521,-4.615551075,-7.696851858
552,25.90584152,28.09135612,-4.684661005,-7.846185626
553,21.39854844,58.04160154,-4.634790863,-7.748762119
554,26.00556986,39.06191804,-4.789516134,-7.800613717
555,131.076146,70.78230415,-4.917081194,-7.771443007
556,32.3271348,37.96082224,-4.706816446,-7.832176401
557,160.7163321,33.00177103,-5.014881336,-7.968137356
558,12.26115955,23.59442431,-4.634316735,-7.780950484
559,31.67856099,64.10143992,-4.752410167,-7.817587895
560,42.51724601,70.19469251,-4.686467021,-7.737478623
561,122.8541694,28.3942434,-5.016922557,-8.021943442
562,57.24093687,36.17580245,-4.700509739,-7.642607416
563,54.54780745,18.62716428,-4.90698468,-7.96196113
564,26.84584884,23.76318632,-4.884720007,-7.897568394
565,18.56513455,49.9845394,-4.42389568,-7.5549351
566,28.65116976,15.4694616,-4.836045952,-7.965326952
567,29.099938,10.05433383,-4.838558667,-7.990785633
568,23.69376686,21.10825194,-4.821284156,-7.964472139
569,65.82024661,17.35852439,-5.055656051,-7.894135404
570,281.7745023,138.0391038,-4.517611082,-7.713197766
571,20.77920814,23.33526344,-4.728334698,-7.913145419
572,22.24915547,24.0997846,-4.590762043,-7.483588981
573,153.250253,24.08659147,-5.127197569,-8.017169124
574,41.48348264,41.14283203,-4.911752191,-8.003605303
575,9.394176012,19.38955535,-4.480568516,-7.70860257
576,28.64139404,29.01004159,-4.883253209,-8.012572535
577,9.508947028,43.81377837,-4.090715539,-7.345044235
578,29.55099933,35.12406092,-4.824695576,-7.934377386
579,35.96626278,51.21792918,-4.868528846,-7.974960935
580,24.35065222,77.65449148,-4.638712845,-7.785401931
581,67.51756475,44.98810307,-4.892556399,-8.008110647
582,17.43343251,26.94314674,-4.834249301,-7.891039902
583,18.12662313,32.68333417,-4.632606229,-7.848325586
584,17.11874194,38.43487727,-4.792188885,-7.910762938
585,34.13293363,26.1602303,-4.933859061,-7.969794091
586,20.87916721,18.96124035,-4.783691609,-7.959130678
587,34.32101429,83.61042185,-4.733113499,-7.900990185
588,77.24693779,31.80511808,-5.043793136,-8.038302901
589,22.91051389,27.7105007,-4.815628392,-7.97536896
590,18.91290992,23.23223875,-4.778245961,-7.941782195
591,19.99804589,31.88647174,-4.754336436,-7.922608807
592,21.84568583,25.66473687,-4.750763482,-7.945648627
593,24.56367666,35.08721201,-4.783907601,-7.993368581
594,58.50629435,30.1510898,-4.987403356,-8.017339803
595,26.12203612,28.85940786,-4.788388606,-7.979628777
596,79.26695765,19.05031944,-5.117110473,-8.338511835
597,21.92218882,19.21409295,-4.883776574,-7.955801909
598,43.18624884,33.56700338,-4.940485296,-7.99098802
599,63.41618783,27.47064125,-5.02663419,-8.056983939
600,22.8377527,13.01280061,-4.954067933,-8.180565662
601,21.08124227,21.70980427,-4.913080179,-7.985938895
602,18.24544056,30.63510855,-4.755874615,-7.919710389
603,17.2074155,20.97343523,-4.774491961,-7.95772939
604,22.20503921,16.32662941,-4.79932599,-7.981258841
605,30.65338466,15.65817202,-4.923258791,-8.097990576
606,18.66950936,30.80291437,-4.694907632,-7.773761778
607,26.10182037,14.43646162,-4.913471052,-8.079231263
608,26.04726834,31.60372183,-4.829361719,-7.907665378
609,26.89547409,18.64863696,-4.798250869,-7.882011897
610,23.19384508,40.44556086,-4.678598064,-7.881767669
611,20.50551869,18.3460604,-4.940310864,-7.893987579
612,58.47605674,20.21664185,-5.010077838,-7.995714629
613,62.47735482,18.15800148,-5.184312875,-8.124507942
614,46.09202501,30.86192561,-4.987254779,-8.090675833
615,21.85557688,34.24787065,-4.735889215,-7.939095432
616,26.15976932,60.43369985,-4.734476764,-7.884310358
617,16.64508953,20.38158348,-4.71790285,-7.97876959
618,46.07090163,30.3604625,-4.945960034,-8.000442218
619,73.0652836,69.15316327,-4.965153924,-7.935800341
620,23.02696501,40.49555125,-4.69509581,-7.756877839
621,32.3265652,39.37554141,-4.84142348,-7.96490151
622,38.02252476,20.92936137,-4.931991839,-8.017527541
623,17.94221644,27.83882502,-4.75949962,-7.909567519
624,15.91631169,19.59963299,-4.811726887,-7.888881281
625,36.12304376,39.68023834,-4.795117747,-7.971887238
626,24.02839333,23.97254558,-4.879428724,-7.936957365
627,35.97254113,26.89104213,-4.8890334,-8.028573021
628,23.81405326,33.40393267,-4.678179003,-7.782915103
629,11.83810753,22.83949662,-4.63065637,-7.808403258
630,13.49651591,22.34082014,-4.674312623,-7.96996377
631,29.5154527,30.20637591,-4.883887707,-8.03797946
632,17.97852834,32.71275016,-4.713054606,-7.869759384
633,17.0505523,16.23819219,-4.867102717,-7.947606295
634,17.20455789,27.52621903,-4.778724766,-7.947437711
635,25.7088459,41.13214204,-4.770365044,-7.90294479
636,14.90738657,26.2886226,-4.712327654,-7.861085338
637,16.01865325,25.93557817,-4.6432676,-7.919587416
638,18.41191269,42.82152292,-4.730923659,-7.898469207
639,34.34108583,21.84521839,-4.887597378,-7.975922399
640,15.27399735,28.54817431,-4.709510528,-7.823355642
641,23.58478114,36.13326083,-4.825409286,-7.908378628
642,49.28403153,33.18845108,-4.931666199,-7.949280594
643,32.63118435,35.94797012,-4.777310201,-7.962093081
644,44.6192967,26.90960519,-4.937097717,-7.978919377
645,19.31398276,20.54993363,-4.788101978,-7.923683879
646,18.61039426,38.32887444,-4.626152759,-7.843191646
647,26.88350133,32.53654555,-4.814268344,-7.93943092
648,28.60568115,56.7403317,-4.748858903,-7.91684759
649,22.68191423,62.13590084,-4.649923071,-7.867269957
650,67.36591094,54.92318178,-4.875045179,-7.93906378
651,15.37372734,27.58091326,-4.774767755,-7.867428082
652,19.29589415,30.94125464,-4.654977829,-7.870215717
653,15.86161361,40.23062759,-4.711530157,-7.792551937
654,27.08570573,26.26555972,-4.885129321,-7.962678119
655,15.71841741,24.6770773,-4.738032392,-7.875724624
656,24.75010066,56.91285575,-4.586095755,-7.590816762
657,107.1320905,35.2301753,-4.772626356,-7.749047154
658,23.97078907,29.85322168,-4.811686082,-7.965252062
659,18.6929094,20.27453494,-4.810411513,-7.964680187
660,20.20333092,39.05907386,-4.668856829,-7.880850434
661,17.54892551,33.30677581,-4.651803245,-7.847831941
662,21.07060621,47.18289413,-4.675908751,-7.885164403
663,51.13381517,27.65152224,-4.981988869,-7.998936769
664,27.31012044,37.70833927,-4.76344634,-7.878087991
665,98.27377634,23.26070663,-5.314023228,-8.277158152
666,21.428691,20.07275235,-4.883150808,-7.954760271
667,43.62789781,31.90302852,-5.003558415,-7.968231899
668,49.43314345,23.17189407,-5.053535434,-8.085157233
669,32.07508871,20.30412251,-5.057424223,-8.106493635
670,16.20718385,24.13614684,-4.81401508,-7.93151419
671,16.79004755,36.88847733,-4.67395113,-7.88465067
672,21.33926243,24.82816663,-4.866446624,-8.046407458
673,19.58969187,20.21499616,-4.744986971,-7.902819501
674,32.75545128,20.14730507,-4.89908479,-8.058840149
675,20.83859673,24.60640393,-4.834204448,-7.939275024
676,17.62515115,10.57414394,-4.926213357,-8.065622164
677,23.15805465,26.21686902,-4.837667932,-7.923502467
678,29.41764261,15.6440469,-4.908066792,-8.086920381
679,20.89692495,45.67253585,-4.694784414,-7.869019795
680,27.79900372,17.24900362,-4.995014095,-8.024435634
681,63.00940897,18.97300485,-5.011199428,-8.004980149
682,22.57251944,24.82233874,-4.823184184,-8.028559964
683,27.14668455,27.2692905,-4.891463642,-8.003516198
684,21.99625453,44.42149469,-4.70038034,-7.895298414
685,21.38820046,43.57816539,-4.727992974,-7.892984362
686,12.74416917,19.24017117,-4.612702834,-7.850607745
687,14.04749863,27.17236331,-4.710271282,-7.860369053
688,55.77021625,39.52675747,-4.926490133,-7.997779488
689,65.73235322,51.76251214,-4.960903755,-7.943094398
690,17.34870885,34.64714633,-4.666574386,-7.760324622
691,25.70302582,47.60683463,-4.793362773,-7.919872647
692,32.22763142,19.86578058,-4.919949266,-7.965293497
693,17.11319703,23.57997817,-4.806194745,-7.968583139
694,15.79154274,20.5920016,-4.797968165,-7.915242313
695,36.66888421,43.42020693,-4.790717581,-7.960847164
696,24.34871182,22.84751213,-4.859149542,-7.963421759
697,26.93967415,29.42266844,-4.83589096,-7.950255576
698,72.0302921,27.19726062,-5.041864917,-8.079263666
699,11.01036688,19.50777118,-4.642529634,-7.834391715
700,21.32945251,26.74372568,-4.886092156,-8.040627854
701,27.06799667,25.98311798,-4.872196681,-8.04930377
702,15.052927,15.22082322,-4.84695926,-7.960480448
703,16.72078661,28.43338778,-4.694006904,-7.929156888
704,33.99935945,42.97843129,-4.8450635,-7.939543493
705,14.23276478,27.7118834,-4.66039254,-7.858582908
706,16.94524387,27.42613931,-4.661213679,-7.935719092
707,15.38620384,31.90533535,-4.697041197,-7.881268947
708,42.56835992,22.51542335,-5.068437558,-8.106769053
709,14.61938192,22.38149544,-4.763968477,-7.906162861
710,20.45568058,21.96218403,-4.985739773,-8.057048758
711,70.84580205,31.0553013,-5.042615648,-7.977234985
712,19.79806802,37.07766597,-4.66790086,-7.883773567
713,40.55836058,129.3317985,-4.571154593,-7.522866451
714,33.11579825,25.75803751,-4.90910828,-8.000547223
715,18.51081673,20.03921857,-4.83281803,-7.973508078
716,10.66622583,30.65844714,-4.496717201,-7.560860756
717,25.82378447,30.71008929,-4.809834781,-7.926052165
718,28.4518107,56.46523321,-4.753325133,-7.896657405
719,21.41526292,67.76510227,-4.586809098,-7.807331915
720,64.12813325,70.57261481,-4.920476238,-8.000640093
721,19.59823226,28.09512163,-4.779562845,-7.903826843
722,21.7220862,25.22594655,-4.841526009,-7.978345704
723,22.23003803,31.57406556,-4.812477156,-7.871823802
724,18.25926577,31.00665481,-4.733718129,-7.907104433
725,46.36332715,109.7919614,-4.730487598,-7.911106837
726,64.05988897,42.72464888,-4.981645954,-7.975185995
727,21.41598054,31.51999897,-4.79193277,-7.911938716
728,18.35102504,19.60404513,-4.805519241,-8.010553371
729,19.32282931,31.52791475,-4.739878264,-7.94565351
730,27.77130206,24.34928932,-4.866060822,-8.085828177
731,20.25953649,39.03089782,-4.683922691,-7.913219046
732,41.84644326,30.84416231,-4.947606438,-8.037925131
733,19.35832672,50.75943845,-4.693718804,-7.839442058
734,45.93420073,31.11764823,-5.021425055,-8.200372025
735,14.10391971,21.30144205,-4.744225051,-7.869382031
736,22.88319424,18.23548768,-4.942731415,-8.105371036
737,41.40151128,27.02205547,-4.999693369,-8.090907559
738,21.7769503,39.89498699,-4.917412109,-7.9412326
739,13.1903847,36.75315638,-4.630843298,-7.79499765
740,19.00172978,34.01792733,-4.83277761,-7.939302965
741,39.80002655,32.59179033,-4.928492235,-8.009949152
742,18.87107047,16.98828876,-4.819306155,-8.007512896
743,17.30568052,24.07080413,-4.732523871,-7.894093451
744,33.00405318,27.39491879,-4.90640221,-7.992454357
745,14.53233309,19.68320462,-4.944472558,-7.93587663
746,28.78789828,25.77377546,-4.879991638,-7.971965633
747,23.98057887,22.71418645,-4.842401475,-8.058921122
748,23.52238257,40.83381965,-4.752217443,-7.981818511
749,27.71232148,17.90353377,-4.883201926,-7.964513549
750,30.69243827,35.01009849,-4.835096839,-7.989261261
751,26.91778479,16.58604598,-5.054816657,-8.21149018
752,34.4907859,18.16469405,-4.896442225,-7.976324607
753,23.63035143,17.96936115,-4.929274406,-8.093466924
754,20.16082435,13.68600891,-4.905829491,-8.004160149
755,24.76737891,24.79284461,-4.965318539,-8.094109435
756,29.07929095,36.15750488,-4.848756353,-8.05307498
757,32.19072098,21.13588916,-4.987348051,-8.013044753
758,21.0348159,36.53530015,-4.752010452,-7.985817061
759,23.54808853,37.91286171,-4.7983256,-7.990865386
760,56.25934511,18.58268503,-5.197279102,-8.361556458
761,18.92795075,16.88698386,-4.763480694,-8.08291781
762,16.51709955,25.78860172,-4.760274206,-7.934572782
763,13.73608078,14.44629864,-4.793480295,-7.914802695
764,62.10668551,54.30439129,-4.945047554,-7.964247307
765,32.06477997,26.48719114,-4.885114994,-7.970824662
766,17.0034351,35.73556188,-4.695956499,-7.872314281
767,29.46996293,46.9247661,-4.81265049,-7.939001678
768,30.34225081,19.20223678,-4.960220321,-8.053588907
769,19.90844445,20.71379775,-4.943450413,-8.035893902
770,16.78894865,24.87550983,-4.824344458,-7.968787429
771,34.69260362,41.7592342,-4.803333776,-7.98683945
772,36.38317903,30.8395261,-4.885158788,-7.989989918
773,16.29141173,23.40792889,-4.705930851,-7.864834034
774,23.61208867,33.4257813,-4.880385954,-7.962657457
775,11.12186198,21.73609663,-4.662631114,-7.825994127
776,30.10606369,33.4789928,-4.86262209,-8.006348461
777,30.63600321,22.37993542,-4.957595288,-8.14657112
778,17.12030953,21.27499934,-4.754612926,-7.782428729
779,18.08974931,28.48147722,-4.713392925,-7.957235327
780,20.4576241,34.79510924,-4.762709153,-7.917616835
781,13.49392773,28.96559812,-4.624820095,-7.875495976
782,27.22288299,23.67209293,-4.865060721,-8.13327189
783,16.78616805,33.84075966,-4.689779462,-7.937094897
784,45.8206405,24.68356951,-5.055517767,-8.142882994
785,15.12721655,19.30323094,-4.819352821,-7.938565173
786,41.17604538,56.30696117,-4.942691415,-7.900679194
787,27.98543807,23.38447534,-4.904535585,-8.024989859
788,23.69196918,37.22189215,-4.781051899,-8.011242961
789,18.04707967,25.17674298,-4.800179898,-8.108498995
790,45.92701759,22.87069625,-5.017113416,-8.099700527
791,25.97211894,28.10661735,-4.844310524,-7.978423105
792,26.93412487,16.76993124,-4.984122049,-8.186859525
793,15.39841225,34.67054141,-4.73279331,-7.841607718
794,29.94040993,29.29443459,-4.824483373,-7.95345669
795,29.4279297,44.44666513,-4.787669744,-7.941149766
796,22.63536034,65.6715032,-4.627656123,-7.8631376
797,58.10129704,62.17849581,-4.914452989,-7.988290618
798,17.21193623,25.38751828,-4.769750146,-7.906662378
799,18.6969443,27.13322823,-4.809123755,-7.970676012
800,26.51855664,27.77440289,-4.856267076,-7.912872476
801,16.25808143,32.64323991,-4.627788465,-7.81319722
802,41.50044657,72.73523559,-4.747897009,-7.907913247
803,54.74601535,40.86404893,-4.991833953,-7.924608119
804,15.43522256,24.33623857,-4.732326796,-7.900091472
805,18.42407096,16.06332904,-4.820166175,-7.99741724
806,15.75599164,38.12489171,-4.657888215,-7.793693879
807,21.84372584,23.30921195,-4.75334676,-7.945049736
808,19.31685035,32.40322627,-4.74229184,-7.907780606
809,43.63829292,27.49761013,-4.904237082,-8.013383064
810,18.70589404,59.98753231,-4.48952085,-7.619131723
811,24.15864977,34.76734818,-4.849591312,-8.062637543
812,17.69345068,19.47607486,-4.878060407,-7.931812895
813,19.21775392,17.80289788,-4.893132672,-8.085649767
814,41.45843212,27.06683535,-4.980002736,-8.056513624
815,22.4156284,37.25107157,-4.781665578,-7.889113875
816,15.36410315,35.12561447,-4.764380915,-7.884801889
817,17.28002312,32.29611082,-4.768754293,-7.95746877
818,47.5625877,27.14986947,-4.878249759,-7.940444116
819,16.44453571,16.06037445,-4.839248491,-8.003131136
820,15.48629961,23.48886776,-4.627764737,-7.692461442
821,25.51961256,23.67215648,-4.968655206,-8.00919769
822,16.4860067,23.82230633,-4.688075413,-7.836160107
823,18.63404372,17.28093514,-4.733437616,-7.965512259
824,31.69528416,45.64595618,-4.788755429,-7.985794747
825,18.53722953,14.48031007,-4.871132435,-8.013737313
826,20.9249977,44.58425665,-4.775698634,-7.89020735
827,30.98911853,20.15786862,-4.995726781,-8.181034787
